FID_J09229EDC426947CC981F6871CF,GEO_ID,STATE,COUNTY,TRACT,BLKGRP,NAME,LSAD,CENSUSAREA,TARGET_FID,B25024e1,B25024m1,B25024e10,B25024m10,B25033e1,B25033m1,B25033e2,B25033m2,B25033e6,B25033m6,B25033e8,B25033m8,B25033e12,B25033m12,JoinID,TotalPopInMobileHomes,GEO_ID_1,STATE_1,COUNTY_1,TRACT_1,BLKGRP_1,NAME_1,LSAD_1,CENSUSAREA_1,FID_CA_SHP_CA_SHP_0,Shape__Area,Shape__Length,AnalysisArea
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433132,6,65,43313,2,2,BG,0.34200001,14218,1285929.81640625,5874.00884228,0.34250866
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433141,6,65,43314,1,1,BG,0.30899999,14219,1153830.16015625,4747.30672823,0.30728607
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433161,6,65,43316,1,1,BG,0.18799999,14221,714078.8203125,3394.42041351,0.1902204
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433173,6,65,43317,3,3,BG,9.25300026,14224,34724976.0625,29636.54982291,9.25667311
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650434011,6,65,43401,1,1,BG,0.5,14225,1880445.67578125,5822.49085255,0.50067897
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650434013,6,65,43401,3,3,BG,0.37599999,14226,1414682.5078125,4858.52795509,0.37665184
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650434031,6,65,43403,1,1,BG,0.204,14227,764469.30859375,3880.26825429,0.20359753
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650434042,6,65,43404,2,2,BG,0.18799999,14229,706184.23828125,3860.38518353,0.18807568
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650434052,6,65,43405,2,2,BG,0.17299999,14230,651103.7265625,3896.77616231,0.17332771
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435041,6,65,43504,1,1,BG,1.255,14233,4733723.86328125,11664.00653543,1.25979609
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435052,6,65,43505,2,2,BG,0.25,14235,938051.27734375,3871.86630868,0.24972045
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435061,6,65,43506,1,1,BG,0.377,14236,1418082.1484375,4861.27138345,0.3774316
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435063,6,65,43506,3,3,BG,0.62699997,14237,2353171.65625,7755.17898006,0.62627891
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435071,6,65,43507,1,1,BG,0.25099999,14238,940021.53515625,4844.39591307,0.25023372
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435072,6,65,43507,2,2,BG,1.00699997,14239,3786224.953125,10684.78253687,1.00752326
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435081,6,65,43508,1,1,BG,0.61500001,14240,2352039.41796875,7815.34465688,0.626043
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435082,6,65,43508,2,2,BG,0.708,14241,2666784.734375,8676.60407766,0.70973048
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452153,6,65,45215,3,3,BG,0.96700001,14243,4212762.27734375,9441.23897915,1.1225264
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452172,6,65,45217,2,2,BG,0.59200001,14246,2243963.4921875,8350.713377,0.59764574
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452221,6,65,45222,1,1,BG,2.08800006,14247,7822833.87109375,16960.79966466,2.08411255
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452223,6,65,45222,3,3,BG,0.69199997,14248,2564321.6171875,10608.43258035,0.68295062
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452282,6,65,45228,2,2,BG,0.505,14252,1915840.54296875,6455.39775355,0.50976692
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650453021,6,65,45302,1,1,BG,0.414,14254,1541374.02734375,5430.41030542,0.41050885
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650453042,6,65,45304,2,2,BG,1.21800005,14258,4567104.1875,8868.22010901,1.21600949
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650455011,6,65,45501,1,1,BG,0.37900001,14259,1426993.25390625,4869.69544351,0.38026418
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650455021,6,65,45502,1,1,BG,0.28400001,14261,1061932.23046875,4493.73962084,0.28289721
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456041,6,65,45604,1,1,BG,0.23,14262,864727.1484375,3655.82334251,0.23116492
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456042,6,65,45604,2,2,BG,16.20599937,14263,60637692.73828125,45218.93095934,16.2039933
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456052,6,65,45605,2,2,BG,7.00199986,14266,26181488.2109375,32264.79367965,7.00151061
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456053,6,65,45605,3,3,BG,2.8829999,14267,10772355.609375,16120.50411776,2.88210172
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435092,6,65,43509,2,2,BG,0.96499997,14304,3638561.69921875,9376.18747612,0.9673905
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435172,6,65,43517,2,2,BG,12.83199978,14307,49328305.296875,35289.51494638,13.10951029
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650436011,6,65,43601,1,1,BG,0.21799999,14308,821555.76953125,4357.76140546,0.21854894
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650436021,6,65,43602,1,1,BG,0.28099999,14309,1070386.6796875,5125.17729479,0.28476105
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650437011,6,65,43701,1,1,BG,7.11199999,14311,26684122.4296875,24087.12209885,7.10862151
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650437022,6,65,43702,2,2,BG,0.42500001,14313,1673595.4140625,6809.17685703,0.44561168
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650437032,6,65,43703,2,2,BG,0.198,14314,757224.6328125,4390.24443325,0.201605
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438021,6,65,43802,1,1,BG,0.52600002,14315,1970395.19921875,7033.04835051,0.52154528
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438022,6,65,43802,2,2,BG,0.47600001,14316,1783518.0625,6990.98074839,0.47209347
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438072,6,65,43807,2,2,BG,0.87300003,14318,3284711.296875,9247.0471471,0.87044085
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438091,6,65,43809,1,1,BG,1.75800002,14319,6621952.21875,13512.62130347,1.75332239
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438102,6,65,43810,2,2,BG,0.50999999,14321,1941853.03515625,7181.21157339,0.51450422
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438103,6,65,43810,3,3,BG,0.66799998,14322,2557017.62890625,6964.23491061,0.67754207
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438112,6,65,43811,2,2,BG,2.19400001,14324,8248232.95703125,16477.20394508,2.18496871
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438121,6,65,43812,1,1,BG,18.55999947,14325,69925300.21484375,44984.12206843,18.56336438
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456054,6,65,45605,4,4,BG,16.13899994,14326,60442501.62109375,39393.80778721,16.15115886
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456055,6,65,45605,5,5,BG,21.27400017,14327,98925764.671875,55669.21208124,26.50689121
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456091,6,65,45609,1,1,BG,9.06799984,14330,33971511.2734375,23324.70270922,9.06866372
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456092,6,65,45609,2,2,BG,17.86100006,14331,67036531.51171875,42995.47125088,17.88666024
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438131,6,65,43813,1,1,BG,33.60900116,14388,126576465.8671875,65148.302439,33.61358718
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438133,6,65,43813,3,3,BG,18.05900002,14390,68148224.59765625,58222.85641786,18.08065415
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438134,6,65,43813,4,4,BG,61.61800003,14391,232937867.37890625,69570.07802301,61.67790892
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650438232,6,65,43823,2,2,BG,9.2869997,14397,35848459.1015625,31095.60358606,9.49101253
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650439003,6,65,43900,3,3,BG,0.41999999,14398,1581211.58984375,5522.82091996,0.41913435
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650440002,6,65,44000,2,2,BG,0.55000001,14400,2083411.6328125,6959.62701119,0.55244389
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650441012,6,65,44101,2,2,BG,0.156,14401,587039.54296875,3148.54801826,0.15565502
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650442002,6,65,44200,2,2,BG,0.61299998,14478,2305971.55078125,6516.38731266,0.61140174
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650443002,6,65,44300,2,2,BG,0.88300002,14479,3328607.98828125,9527.71563712,0.88269965
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650444021,6,65,44402,1,1,BG,64.83200073,14480,242913452.484375,78248.89955273,64.98023523
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650444022,6,65,44402,2,2,BG,114.3219986,14481,430160731.71484375,141505.80966861,114.82506203
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650444024,6,65,44402,4,4,BG,55.04100037,14483,205901858.88671875,84731.8462494,54.98058943
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650444031,6,65,44403,1,1,BG,43.53900146,14484,162447596.69140625,58043.81504423,43.54014521
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250112021,6,25,11202,1,1,BG,0.24699999,14623,906311.05078125,3805.48195079,0.24657532
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427201,6,65,42720,1,1,BG,6.3670001,14690,23976241.87890625,26247.57435628,6.38001648
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427291,6,65,42729,1,1,BG,0.58099997,14695,2192647.34765625,8332.28249532,0.58430831
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427293,6,65,42729,3,3,BG,0.88499999,14697,3462123.43359375,8387.670188,0.92301578
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427312,6,65,42731,2,2,BG,3.43600011,14700,13018914.99609375,16937.51356023,3.46780698
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427381,6,65,42738,1,1,BG,1.09800005,14704,4102986.1015625,8357.38221781,1.09421293
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427411,6,65,42741,1,1,BG,0.23800001,14782,872802.8984375,4071.0091113,0.23257826
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427452,6,65,42745,2,2,BG,9.20199966,14787,34614424.30078125,36283.30816086,9.20770316
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650428001,6,65,42800,1,1,BG,0.61900002,14788,2313384.32421875,9787.28522436,0.61556444
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650428003,6,65,42800,3,3,BG,0.89300001,14789,3320813.57421875,8609.94622851,0.88329383
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650429012,6,65,42901,2,2,BG,2.06399989,14791,7773448.4296875,15236.21280808,2.0679804
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650429021,6,65,42902,1,1,BG,11.57999992,14792,43609195.5625,41927.11257926,11.61127515
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650429041,6,65,42904,1,1,BG,1.37199998,14795,5198881.26171875,11577.1339573,1.38162407
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650429042,6,65,42904,2,2,BG,4.81599998,14796,18075005.74609375,20265.18164697,4.8052719
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430033,6,65,43003,3,3,BG,0.155,14898,558195.78125,3504.07276353,0.14886599
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430051,6,65,43005,1,1,BG,0.34999999,14899,1292923.3203125,5974.78526239,0.34474273
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430053,6,65,43005,3,3,BG,1.74699998,14901,6512280.34375,11670.23824098,1.73561447
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430081,6,65,43008,1,1,BG,5.55999994,14904,20800654.96875,39477.6590414,5.55145699
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430102,6,65,43010,2,2,BG,0.461,14908,1706318.75,5874.7573498,0.45501848
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432061,6,65,43206,1,1,BG,0.505,14909,1905618.296875,5566.01673223,0.50949628
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432064,6,65,43206,4,4,BG,0.95700002,14911,3566647.1875,9423.70382581,0.95375108
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432111,6,65,43211,1,1,BG,0.13600001,14912,501274.859375,2999.71854038,0.13404103
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432112,6,65,43211,2,2,BG,0.23100001,14913,844858.97265625,4115.66740163,0.22592666
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432114,6,65,43211,4,4,BG,0.38499999,14914,1462326.1484375,6554.82054358,0.39097446
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432161,6,65,43216,1,1,BG,0.72100002,14915,2736431.640625,9123.83112091,0.73255853
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432162,6,65,43216,2,2,BG,0.91500002,14916,3393591.4921875,9268.82531294,0.90826408
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432182,6,65,43218,2,2,BG,0.73699999,14919,2730489.44140625,7346.78515568,0.73055229
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650445181,6,65,44518,1,1,BG,5.92500019,14967,22515799.6640625,31782.92123351,5.96363607
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650445201,6,65,44520,1,1,BG,10.45400047,14968,39360108.6484375,28885.79369943,10.46879414
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650446022,6,65,44602,2,2,BG,0.50199997,14972,1878541.234375,5809.42676667,0.49917278
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650446042,6,65,44604,2,2,BG,0.50400001,14974,1899776.828125,5848.82184312,0.50464552
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650446051,6,65,44605,1,1,BG,0.76499999,14975,2857253.22265625,7601.2527499,0.75868497
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650447012,6,65,44701,2,2,BG,0.43000001,14978,1620765.14453125,5550.28742726,0.43078308
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432202,6,65,43220,2,2,BG,0.38499999,14982,1387160.74609375,5619.29023906,0.37141352
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432221,6,65,43222,1,1,BG,0.736,14983,2751238.234375,10905.58593271,0.73675702
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432273,6,65,43227,3,3,BG,1.01199996,14986,3782184.3828125,8863.58007465,1.01069362
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432293,6,65,43229,3,3,BG,0.55199999,14989,2121854.796875,7495.98161808,0.56713074
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432352,6,65,43235,2,2,BG,0.90200001,14991,3373397.3125,8075.31424524,0.90111161
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432391,6,65,43239,1,1,BG,44.61999893,14992,168264163.65625,59437.6092909,45.0422186
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432393,6,65,43239,3,3,BG,48.44200134,14994,185966416.8125,69080.38071468,49.66521259
